university,career,inscription_date,first_name,last_name,gender,age,location,email
-universidad-abierta-interamericana,Diseño-industrial,20/Nov/30,Clifford,bryant,M,17,Abra-del-trigo,Madams@gmail.com
-universidad-abierta-interamericana,Farmacia,21/Jan/27,Diane,stewart,F,87,Chapanay,Camposcharles@yahoo.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Dec/10,Rhonda,adams,F,75,Gonzalez-catan,Brittany34@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,21/Jan/19,Vincent,dixon,M,82,Abra-de-peñas,Zwalker@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Nov/09,Matthew,mathis,M,27,Bella-vista,Christophersmith@hotmail.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Nov/15,Shawn,castillo,M,40,Ingeniero-williams,Jeremy00@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,21/Jan/16,Leah,atkinson,F,48,Kilometro-125,Gramos@yahoo.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Sep/04,Robert,sullivan,M,77,Quiñihual-estacion,Dustinsmith@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Dec/17,Theresa,novak,F,45,Blaquier,Douglasholland@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Dec/05,Carolyn,castro,F,36,Anderson,Tammylee@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,21/Jan/03,Antonio,white,M,70,Casablanca,Hayden36@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Dec/11,Jessica,carlson,F,61,Aguada-de-la-peña,Masseylisa@gmail.com
-universidad-abierta-interamericana,Diseño-industrial,21/Feb/01,Jose,oneal,M,86,La-pastora,Bschneider@gmail.com
-universidad-abierta-interamericana,Actuario-,21/Jan/15,Shane,morales,M,89,Comandante-granville,Kimberly09@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Sep/06,Kenneth,bennett,M,3,Puesto-de-isla,Randy39@hotmail.com
-universidad-abierta-interamericana,Arquitectura,20/Sep/23,Theresa,turner,F,56,Azcuenaga,Angelacook@yahoo.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Nov/12,Victor,young,M,13,Algarrobal-puisoye,Jessica79@yahoo.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Sep/22,Andrew,foley,M,5,Destileria-fiscal,Mbrown@hotmail.com
-universidad-abierta-interamericana,Medicina,20/Oct/22,Joan,potter,F,31,Alto-grande,Gordonbrandon@gmail.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Sep/09,Karen,andrews,F,81,Esteban-de-luca,Alicia88@gmail.com
-universidad-abierta-interamericana,Actuario-,20/Oct/29,Javier,johnson,M,48,Faro-querandi,Russell78@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Dec/21,Adrian,clements,M,78,Estacion-saguier,Sarah51@gmail.com
-universidad-abierta-interamericana,Actuario-,20/Dec/11,Jon,rangel,M,59,Primera-junta,Morriskenneth@gmail.com
-universidad-abierta-interamericana,Contador-público-,21/Jan/10,Rachel,flores,F,61,El-sombrerito,Berryjonathan@hotmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,21/Jan/19,Christopher,mcclain,M,78,Campo-crenna,Morenokelly@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Nov/14,Melanie,drake,F,38,El-gualicho,Fitzgeraldpeter@yahoo.com
-universidad-abierta-interamericana,Agronomía,20/Oct/10,Scott,henderson,M,15,Colonia-reina-margarita,Nathangallagher@gmail.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/13,Kayla,richardson,F,31,Barrio-villa-saladillo,Lewislaurie@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Oct/17,Harold,howell,M,85,General-galarza,Jill12@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Oct/12,Crystal,arnold,F,34,Jose-maria-blanco,Irivera@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Dec/05,Randy,george,M,56,Achaval-rodriguez,Kelsey29@gmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,21/Jan/11,Scott,richards,M,51,Corbett,Sandy17@hotmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,21/Jan/27,Eddie,kent,M,61,Colonia-los-tres-usaris,Bradley13@hotmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/27,Gary,miranda,M,30,Apeadero-quiroga,Jwashington@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Sep/29,Jessica,wagner,F,43,Chivilcoy,Yolandapatterson@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Nov/23,George,gonzalez,M,98,Acuña-cue,Richardreese@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/10,Stefanie,thompson,F,2,Bathurst-estacion,Kristindominguez@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-artes,21/Jan/05,Kimberly,martin,F,73,Felicia,Joe97@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Oct/11,Brian,thomas,M,2,Colonia-dos-rosas-y-la-legua,Efigueroa@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,21/Jan/27,Austin,patrick,M,78,Abra-el-candado,David19@hotmail.com
-universidad-abierta-interamericana,Arquitectura,20/Sep/19,Danny,robinson,M,29,Balde-ahumada,Guerrachristina@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Nov/06,Rodney,barnett,M,3,Basail,Vhill@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Dec/15,Charles,campbell,M,5,Arminda,Kennethphillips@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Sep/23,Amanda,mccarty,F,3,San-pedro-de-iruya,Lewissandra@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Sep/18,Brandon,mendez,M,56,Las-palmas,Pricesteven@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Dec/08,Robert,taylor,M,69,Andalucia,Hollandnicholas@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Dec/16,Allison,murray,F,8,Banda-de-lucero,Ray27@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Sep/10,Cynthia,wilson,F,10,Carlos-maria-naon,Joanna37@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Nov/19,David,jones,M,52,Del-valle,Gtownsend@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Dec/12,Victoria,bentley,F,61,San-nicolas-de-los-arroyos,Mariaalvarado@yahoo.com
-universidad-abierta-interamericana,Ingeniería-mecánica,21/Jan/08,Alan,mcdonald,M,91,Alto-de-la-leña,Ericnguyen@gmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Oct/17,Larry,murphy,M,20,Clason,Hflores@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Sep/08,David,farrell,M,16,Colonia-santa-teresa,Zchen@gmail.com
-universidad-abierta-interamericana,Bioquímica,20/Sep/07,Danielle,robertson,F,45,Estacion-mazan,Bergnathan@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,21/Jan/04,Cody,leon,M,59,Los-laureles,Jordanjudith@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Oct/12,Cody,maldonado,M,72,Aldecon,Ajackson@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Nov/19,Jason,hill,M,98,Virrey-del-pino,Marthapugh@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Nov/15,Robin,hansen,F,53,Angaco-norte,Franciscochambers@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Oct/31,Michael,watson,M,16,Aranguren,Dmckenzie@yahoo.com
-universidad-abierta-interamericana,Diseño-industrial,20/Dec/04,Ashley,scott,F,9,Granadero-baigorria,Laurieschmitt@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Sep/07,Michelle,cox,F,40,Cucullu,Barrettjacqueline@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Dec/06,Jay,adams,M,27,La-ines,Levans@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Sep/28,Dakota,anderson,M,27,Arroyo-fedor,Johnsontyler@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,21/Jan/26,Rita,townsend,F,61,La-buana-moza,Codyschmidt@gmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Dec/16,Charles,carlson,M,56,Kilometro-45,Williammarshall@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Nov/03,Timothy,smith,M,7,Villa-hipodromo,Shawmichael@gmail.com
-universidad-abierta-interamericana,Diseño-industrial,21/Jan/24,Timothy,robinson,M,41,Aristia,Lloydandre@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Sep/11,Kerri,diaz,F,45,Cabreria,Washingtonblake@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,21/Jan/12,Kaitlyn,george,F,2,Aleloy,Pdaugherty@hotmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Dec/07,Kara,mccormick,F,72,Bahia-tranquila,Alejandro23@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Nov/04,Matthew,conway,M,45,Villa-dominico,Bwilliams@yahoo.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Dec/07,Michelle,gross,F,41,Rio-mayo,Brent28@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,21/Jan/05,Jeremy,mcdaniel,M,32,Colonia-los-tres-usaris,Maddenalejandro@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,21/Jan/14,Debbie,white,F,46,Rincon-de-milberg,Hallsylvia@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Dec/19,William,nichols,M,36,Chivilcoy,Rebeccabenton@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,21/Jan/27,Aaron,mcdonald,M,95,Granadero-baigorria,Jilliancoleman@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/20,Matthew,mercado,M,33,Las-toninas,Melaniecampbell@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Oct/19,Daniel,richardson,M,59,Arroyo-moreira,Vbauer@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,21/Jan/15,Kevin,ward,M,66,Badano,Amandahayden@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,21/Jan/22,Daniel,dean,M,39,Atreuco,Kevin68@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/03,Amanda,holt,F,28,Angelica,Rjimenez@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Nov/24,Christian,allen,M,49,Alagon,Lunamarilyn@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,21/Jan/22,Charles,thompson,M,11,Coronel-isleños,Kjohnson@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Dec/22,Jack,wheeler,M,12,Arroyo-fedor,Zachary48@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Nov/19,Melissa,leonard,F,7,Los-laureles,Reyessean@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Oct/01,David,tanner,M,57,Abra-pampa,Anitarodriguez@gmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Sep/18,Cindy,campbell,F,9,Arroyo-las-minas,Maryrivera@hotmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,21/Jan/11,Mary,johnson,F,67,Bella-italia,Kelleychristopher@hotmail.com
-universidad-abierta-interamericana,Agronomía,20/Dec/10,Kyle,gillespie,M,27,Colonia-florencia,Mmcclain@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Sep/24,Darren,patterson,M,65,Cañada-rica,Lauriehopkins@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Oct/11,Courtney,hughes,F,15,Colonia-la-marta,Williamthomas@gmail.com
-universidad-abierta-interamericana,Medicina,21/Jan/26,Linda,scott,F,71,Buena-vista,Mitchellpaige@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Sep/10,Mark,parker,M,66,Kilometro-47,Award@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Oct/01,Samuel,malone,M,92,Caspinchango,Allenangela@gmail.com
-universidad-abierta-interamericana,Contador-público-,20/Sep/17,Christopher,rose,M,44,General-galarza,Jerry44@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Sep/27,Timothy,gutierrez,M,55,Desamparados,Ashleymyers@hotmail.com
-universidad-abierta-interamericana,Arquitectura,20/Nov/08,Ms.,sharon,F,89,Cooper,Jody67@hotmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Sep/29,Alicia,oliver,F,12,Achalco,Wcook@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Nov/20,Mark,mendez,M,49,Agua-colorada,Michael92@gmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,21/Jan/21,Jamie,turner,F,76,Est-jauregui-va-flandria,Cory49@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Sep/21,Dakota,brooks,M,29,Cevil-grande,Uschroeder@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Oct/15,Dawn,bailey,F,94,13-de-enero,Alice05@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Oct/07,Michele,fernandez,F,18,Francisco-madero,Sean68@hotmail.com
-universidad-abierta-interamericana,Medicina,20/Oct/24,Judy,reynolds,F,44,Algarrobito,Kirkdevin@yahoo.com
-universidad-abierta-interamericana,Diseño-industrial,20/Dec/25,Brian,david,M,29,Sundblad,Acooley@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Nov/10,Anthony,herrera,M,26,Juan-vela,Greenrobert@hotmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Nov/10,Susan,carrillo,F,9,Bella-union-paraje,Michaelpollard@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-artes,20/Sep/24,Mrs.,crystal,F,24,Aguada-alegre,Timothy37@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Dec/13,Phillip,marquez,M,13,Abramo,Brookeschultz@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Nov/07,Jason,rodriguez,M,30,Arroyo-quilla,Bonnie17@gmail.com
-universidad-abierta-interamericana,Actuario-,20/Sep/27,Cindy,shaw,F,7,11-de-septiembre,Daniel36@gmail.com
-universidad-abierta-interamericana,Medicina,20/Oct/28,Caitlin,mueller,F,80,Arroyo-manganga,Cisnerosraymond@hotmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,21/Jan/29,Holly,roth,F,42,Alto-de-leiva,Ljuarez@yahoo.com
-universidad-abierta-interamericana,Ingeniería-en-informática,20/Nov/01,Jason,mcdaniel,M,1,Alto-pencoso,Wjensen@gmail.com
-universidad-abierta-interamericana,Contador-público-,20/Nov/06,William,bauer,M,34,Glew,Aaronmorgan@hotmail.com
-universidad-abierta-interamericana,Agronomía,21/Jan/08,Valerie,finley,F,0,Desvio-kilometro-55,David12@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Dec/27,Melinda,king,F,67,Alto-las-lechuzas,Jonesmegan@gmail.com
-universidad-abierta-interamericana,Actuario-,21/Jan/30,Kenneth,costa,M,9,Funke,Zelliott@gmail.com
-universidad-abierta-interamericana,Actuario-,20/Sep/19,Johnny,fisher,M,82,Baños-termales,James63@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,21/Jan/19,Scott,greer,M,37,Alejandro-korn,Mklein@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Oct/22,Patricia,hall,F,15,23-de-agosto,Jameswhite@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,21/Jan/26,Albert,moreno,M,58,San-genaro-norte,David10@gmail.com
-universidad-abierta-interamericana,Contador-público-,20/Oct/09,Lori,watson,F,67,Coronel-isleños,Robertsbrian@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,21/Jan/05,Antonio,choi,M,47,Acassuso,Amy01@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Dec/30,Evelyn,villegas,F,94,Centella,Yacevedo@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Dec/08,Lori,brown,F,81,Alto-calilegua,Wtorres@yahoo.com
-universidad-abierta-interamericana,Diseño-industrial,20/Sep/27,Megan,reed,F,36,Amilgancho,Nicholas92@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Oct/29,Samuel,english,M,67,Colonia-clara,Matthewpowell@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Dec/05,Emily,stone,F,82,Caminera-lujan,Lauren27@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Dec/15,Elizabeth,torres,F,60,Aparicio,Jamesrobinson@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Nov/19,Debra,guzman,F,7,Kilometro-184,Keith83@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,21/Jan/25,Richard,zimmerman,M,49,Arturo-almaraz,Rogerswilliam@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Nov/14,Sandra,lopez,F,1,Colonia-la-marta,Rosssarah@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Nov/22,Melissa,walker,F,1,Los-polvorines,Pamela76@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Nov/12,Melinda,rogers,F,4,Longchamps,Wongjacob@gmail.com
-universidad-abierta-interamericana,Ingeniería-en-informática,20/Dec/25,Carol,washington,F,51,Caraguata,Greenmichael@yahoo.com
-universidad-abierta-interamericana,Contador-público-,20/Sep/30,Ashley,thompson,F,35,Merlo,Tamara51@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Dec/25,Luis,johnson,M,5,Alfredo-peña,Theresakennedy@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Nov/22,Tammy,freeman,F,55,Benitez,Bobby60@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,21/Jan/04,Victor,wallace,M,41,La-ribera,Judy60@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Oct/10,Julia,rodriguez,F,76,Aguay,Glenn36@yahoo.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/16,Melissa,wood,F,58,Cucullu,Riverabreanna@yahoo.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Dec/25,Zachary,figueroa,M,30,La-lucila,Dsantiago@yahoo.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Oct/31,Timothy,friedman,M,84,Dho,Nnicholson@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Dec/27,Kevin,walker,M,1,Apeadero-las-chimbas,Maynarddebbie@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Nov/10,Matthew,harper,M,0,El-espinillo,Eliu@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,21/Jan/17,Lee,griffin,M,21,Aldea-chaleco,Kgibbs@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Sep/29,Mark,charles,M,35,Banda-de-lucero,Jimenezmichael@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,21/Jan/08,Derrick,burns,M,3,Cañadon-ferrais,Mitchellcarrillo@hotmail.com
-universidad-abierta-interamericana,Arquitectura,20/Dec/27,Michael,green,M,92,Aguas-calientes,Kcook@yahoo.com
